transaction_sk,transaction_id,transaction_datetime,sales_outlet_sk,product_sk,customer_sk,staff_sk,quantity,total_sold_out,line_item_amount,unit_price,promo_item
21484,1981,2019-04-25T09:54:52.000Z,2,22,539,20,1,7,200,200,NO
21485,1981,2019-04-06T12:50:50.000Z,7,29,2181,42,2,17,500,250,NO
21486,1981,2019-04-03T12:47:18.000Z,2,42,138,17,2,22,500,250,NO
21487,1981,2019-04-06T07:06:06.000Z,4,54,1702,30,2,9,500,250,NO
21488,1981,2019-04-06T07:06:06.000Z,4,72,1702,30,1,7,325,325,NO
21489,1981,2019-04-16T14:54:07.000Z,4,86,1159,27,1,5,300,300,NO
21490,1982,2019-04-03T16:13:17.000Z,2,47,361,12,1,20,300,300,NO
21491,1982,2019-04-23T14:17:25.000Z,7,49,1808,43,1,3,300,300,NO
21492,1982,2019-04-06T09:50:23.000Z,4,50,1284,26,1,23,250,250,NO
21493,1982,2019-04-23T17:31:11.000Z,2,60,736,20,2,14,750,375,NO
21494,1982,2019-04-05T12:45:31.000Z,7,69,1839,42,1,2,325,325,NO
21495,1982,2019-04-03T16:13:17.000Z,2,76,361,12,1,3,350,350,NO
21496,1982,2019-04-23T17:31:11.000Z,2,79,736,20,1,4,375,375,NO
21497,1982,2019-04-05T12:45:31.000Z,7,86,1839,42,2,11,600,300,NO
21498,1983,2019-04-01T12:42:22.000Z,2,22,531,17,1,21,200,200,NO
21499,1983,2019-04-19T15:06:03.000Z,4,36,1432,27,2,4,750,375,NO
21500,1983,2019-04-03T11:51:18.000Z,7,43,2206,15,1,14,300,300,NO
21501,1983,2019-04-06T12:47:24.000Z,4,55,1064,30,1,18,400,400,NO
21502,1983,2019-04-19T15:06:03.000Z,4,75,1432,27,1,4,350,350,NO
21503,1984,2019-04-24T15:14:20.000Z,4,22,1038,29,3,13,600,200,NO
21504,1984,2019-04-06T12:32:59.000Z,7,25,1816,45,1,15,220,220,NO
21505,1984,2019-04-03T17:09:16.000Z,2,43,203,17,2,17,600,300,NO
21506,1984,2019-04-02T12:08:12.000Z,4,48,1313,26,2,19,500,250,NO
21507,1984,2019-04-06T12:32:59.000Z,7,73,1816,45,1,7,375,375,NO
21508,1985,2019-04-01T16:23:42.000Z,2,32,364,17,2,19,600,300,NO
21509,1985,2019-04-03T13:34:08.000Z,7,37,2022,45,1,21,300,300,NO
21510,1985,2019-04-26T16:46:27.000Z,2,51,333,20,1,7,300,300,NO
21511,1985,2019-04-05T13:17:14.000Z,4,56,883,30,2,21,510,255,NO
21512,1985,2019-04-17T18:54:08.000Z,7,58,1899,45,2,3,700,350,NO
21513,1985,2019-04-24T13:55:26.000Z,4,59,1016,27,2,10,900,450,NO
21514,1985,2019-04-26T16:46:27.000Z,2,75,333,20,1,1,350,350,NO
21515,1986,2019-04-05T14:21:24.000Z,7,33,1900,42,1,11,350,350,NO
21516,1986,2019-04-24T10:22:59.000Z,2,37,141,14,2,10,600,300,NO
21517,1986,2019-04-05T07:18:38.000Z,4,45,965,12,2,19,600,300,NO
21518,1986,2019-04-26T14:24:54.000Z,7,49,2062,43,2,3,600,300,NO
21519,1986,2019-04-03T19:07:45.000Z,2,59,307,12,1,28,450,450,NO
21520,1986,2019-04-24T10:22:59.000Z,2,78,141,14,1,3,450,450,NO
21521,1987,2019-04-05T12:48:39.000Z,2,27,378,12,1,17,350,350,NO
21522,1987,2019-04-24T11:35:23.000Z,4,29,1494,27,1,11,250,250,NO
21523,1987,2019-04-03T11:13:01.000Z,7,36,1918,45,2,7,750,375,NO
21524,1987,2019-04-03T11:07:05.000Z,4,41,1367,12,1,14,425,425,NO
21525,1988,2019-04-02T12:01:49.000Z,7,27,1875,42,1,15,350,350,NO
21526,1988,2019-04-04T14:12:39.000Z,2,36,57,17,1,19,375,375,NO
21527,1988,2019-04-01T08:18:52.000Z,4,51,1535,30,1,14,300,300,NO
21528,1989,2019-04-23T13:31:30.000Z,2,22,210,16,2,6,400,200,NO
21529,1989,2019-04-04T12:50:19.000Z,4,34,1069,30,2,20,490,245,NO
21530,1989,2019-04-04T11:13:44.000Z,2,52,735,12,1,13,250,250,NO
21531,1989,2019-04-05T14:47:04.000Z,7,53,2000,42,1,13,300,300,NO
21532,1989,2019-04-04T11:13:44.000Z,2,69,735,12,1,10,325,325,NO
21533,1989,2019-04-19T14:55:48.000Z,7,72,1804,43,1,6,325,325,YES
21534,1989,2019-04-19T14:55:48.000Z,7,86,1804,43,1,7,210,210,YES
21535,1990,2019-04-04T12:58:49.000Z,2,31,135,17,1,16,220,220,NO
21536,1990,2019-04-04T09:04:52.000Z,4,32,1027,30,2,14,600,300,NO
21537,1990,2019-04-24T16:15:57.000Z,7,33,2187,43,1,9,350,350,NO
21538,1990,2019-04-23T08:44:04.000Z,2,34,456,20,2,10,490,245,NO
21539,1990,2019-04-18T15:38:06.000Z,4,51,1495,29,1,4,300,300,NO
21540,1990,2019-04-04T17:14:56.000Z,7,56,1771,15,1,20,255,255,NO
21541,1990,2019-04-04T09:04:52.000Z,4,70,1027,30,1,4,325,325,NO
21542,1991,2019-04-03T09:24:49.000Z,4,34,1385,30,1,15,245,245,NO
21543,1991,2019-04-05T11:53:42.000Z,2,35,679,12,2,27,620,310,NO
21544,1991,2019-04-04T16:19:50.000Z,7,42,1803,42,2,14,500,250,NO
21545,1992,2019-04-28T09:25:43.000Z,2,26,494,20,2,8,600,300,NO
21546,1992,2019-04-03T17:44:44.000Z,4,37,1411,26,2,15,600,300,NO
21547,1992,2019-04-02T11:29:12.000Z,2,42,620,17,2,14,500,250,NO
21548,1992,2019-04-02T12:21:38.000Z,7,48,2187,42,1,16,250,250,NO
21549,1992,2019-04-25T11:31:34.000Z,7,69,1821,45,1,3,325,325,NO
21550,1993,2019-04-26T16:43:12.000Z,7,24,2051,45,1,4,300,300,NO
21551,1993,2019-04-06T09:50:01.000Z,7,35,1787,45,1,23,310,310,NO
21552,1993,2019-04-18T13:30:00.000Z,7,36,2178,43,1,7,375,375,NO
21553,1993,2019-04-04T18:56:43.000Z,2,39,173,17,2,21,850,425,NO
21554,1993,2019-04-26T14:32:09.000Z,4,48,1386,27,2,6,500,250,NO
21555,1993,2019-04-04T07:19:08.000Z,4,57,1642,26,2,18,620,310,NO
21556,1994,2019-04-05T12:24:39.000Z,7,22,1911,45,2,21,400,200,NO
21557,1994,2019-04-01T07:24:20.000Z,4,53,1314,30,1,11,300,300,NO
21558,1994,2019-04-03T16:05:40.000Z,2,56,40,17,2,25,510,255,NO
21559,1994,2019-04-03T16:05:40.000Z,2,77,40,17,1,7,300,300,NO
21560,1995,2019-04-06T12:17:11.000Z,4,33,871,26,1,18,350,350,NO
21561,1995,2019-04-19T17:50:15.000Z,4,50,1033,27,1,3,250,250,NO
21562,1995,2019-04-05T16:37:07.000Z,2,54,84,17,2,22,500,250,NO
21563,1995,2019-04-05T17:00:34.000Z,7,57,2095,15,2,18,620,310,NO
21564,1995,2019-04-23T14:46:28.000Z,4,60,1593,27,3,5,1125,375,NO
21565,1995,2019-04-19T17:50:15.000Z,4,69,1033,27,1,1,325,325,NO
21566,1995,2019-04-05T16:37:07.000Z,2,73,84,17,1,4,375,375,NO
21567,1995,2019-04-06T12:17:11.000Z,4,74,871,26,1,7,350,350,NO
21568,1996,2019-04-02T18:55:45.000Z,7,30,1907,42,1,19,300,300,NO
21569,1996,2019-04-05T09:36:30.000Z,4,39,1477,12,1,19,425,425,NO
21570,1996,2019-04-02T13:48:52.000Z,2,47,598,12,2,27,600,300,NO
21571,1996,2019-04-27T12:53:24.000Z,2,53,250,16,2,9,600,300,NO
21572,1996,2019-04-27T12:53:24.000Z,2,74,250,16,1,2,350,350,NO
21573,1997,2019-04-02T17:17:39.000Z,2,35,764,17,1,8,310,310,NO
21574,1997,2019-04-06T07:51:07.000Z,4,36,1293,12,1,9,375,375,NO
21575,1997,2019-04-23T14:18:55.000Z,7,48,1814,43,1,4,250,250,NO
21576,1997,2019-04-01T13:17:30.000Z,7,56,2200,15,1,15,255,255,NO
21577,1998,2019-04-17T11:57:19.000Z,7,22,1774,45,1,6,200,200,NO
21578,1998,2019-04-23T17:28:37.000Z,7,29,1962,45,2,5,500,250,NO
21579,1998,2019-04-01T10:00:39.000Z,7,32,1964,45,2,21,600,300,NO
21580,1998,2019-04-03T13:41:45.000Z,2,33,584,17,1,20,350,350,NO
21581,1998,2019-04-23T18:06:53.000Z,4,36,1005,27,2,12,750,375,NO
21582,1998,2019-04-01T11:44:09.000Z,4,38,1143,12,1,21,375,375,NO
21583,1998,2019-04-23T18:06:53.000Z,4,79,1005,27,1,3,375,375,NO
21584,1999,2019-04-22T11:29:51.000Z,4,22,1531,29,2,16,400,200,NO
21585,1999,2019-04-06T15:21:47.000Z,4,36,1084,26,1,9,375,375,NO
21586,1999,2019-04-05T09:17:53.000Z,7,52,1771,42,2,15,500,250,NO
21587,1999,2019-04-04T17:37:54.000Z,2,61,264,12,2,14,950,475,NO
21588,2000,2019-04-04T13:48:29.000Z,2,33,758,12,2,18,700,350,NO
21589,2000,2019-04-22T17:14:44.000Z,4,37,1170,27,3,12,900,300,NO
21590,2000,2019-04-05T09:44:03.000Z,7,44,1919,42,1,19,250,250,NO
21591,2000,2019-04-03T09:43:23.000Z,4,45,1216,26,1,11,300,300,NO
21592,2000,2019-04-22T17:14:44.000Z,4,65,1170,27,2,9,160,80,NO
21593,2001,2019-04-05T08:55:11.000Z,7,29,1989,45,1,18,250,250,NO
21594,2001,2019-04-06T17:54:53.000Z,4,38,1063,26,1,19,375,375,NO
21595,2001,2019-04-16T14:58:10.000Z,7,51,2043,43,2,4,600,300,NO
21596,2001,2019-04-01T16:35:15.000Z,2,59,117,17,2,18,900,450,NO
21597,2002,2019-04-22T14:33:09.000Z,7,29,1772,43,2,7,500,250,NO
21598,2002,2019-04-06T15:49:14.000Z,7,35,2177,45,2,23,620,310,NO
21599,2002,2019-04-02T15:24:52.000Z,4,48,1331,12,2,19,500,250,NO
21600,2002,2019-04-04T16:09:08.000Z,2,55,745,17,1,19,400,400,NO
21601,2003,2019-04-24T14:57:30.000Z,7,22,2231,45,1,6,200,200,NO
21602,2003,2019-04-04T08:09:05.000Z,7,25,1906,45,2,21,440,220,NO
21603,2003,2019-04-23T10:31:57.000Z,2,36,599,14,1,5,375,375,NO
21604,2003,2019-04-25T16:53:42.000Z,4,39,1729,29,2,3,850,425,NO
21605,2003,2019-04-01T19:34:48.000Z,2,40,94,12,1,16,375,375,NO
21606,2003,2019-04-04T07:03:39.000Z,4,47,1646,30,2,8,600,300,NO
21607,2003,2019-04-25T16:53:42.000Z,4,64,1729,29,2,3,160,80,NO
21608,2004,2019-04-03T11:06:30.000Z,2,28,72,17,2,14,400,200,NO
21609,2004,2019-04-24T07:58:40.000Z,2,31,537,14,2,3,440,220,NO
21610,2004,2019-04-02T11:24:32.000Z,4,33,1283,26,2,17,700,350,NO
21611,2004,2019-04-24T12:29:07.000Z,7,35,2129,43,2,6,620,310,NO
21612,2004,2019-04-02T13:47:27.000Z,7,59,2199,42,2,19,900,450,NO
21613,2005,2019-04-03T15:15:48.000Z,4,34,1425,26,2,15,490,245,NO
21614,2005,2019-04-01T11:29:26.000Z,7,42,1884,15,2,24,500,250,NO
21615,2005,2019-04-26T12:26:08.000Z,4,54,814,29,3,12,750,250,NO
21616,2005,2019-04-22T16:43:08.000Z,7,55,2000,45,2,4,800,400,NO
21617,2005,2019-04-03T15:15:39.000Z,2,57,546,17,1,19,310,310,NO
21618,2006,2019-04-01T11:30:49.000Z,2,24,526,12,2,15,600,300,NO
21619,2006,2019-04-24T07:33:12.000Z,2,33,627,14,1,8,350,350,NO
21620,2006,2019-04-02T19:19:32.000Z,7,40,1752,45,2,17,750,375,NO
21621,2006,2019-04-03T18:17:17.000Z,4,51,985,12,1,27,300,300,NO
21622,2006,2019-04-26T13:16:12.000Z,7,55,2165,45,2,3,800,400,NO
21623,2006,2019-04-03T18:17:17.000Z,4,74,985,12,1,10,350,350,NO
21624,2007,2019-04-04T16:48:31.000Z,7,24,1930,42,2,17,600,300,NO
21625,2007,2019-04-01T09:15:13.000Z,4,43,1702,26,2,16,600,300,NO
21626,2007,2019-04-22T14:43:00.000Z,7,51,2173,43,2,3,600,300,NO
21627,2007,2019-04-03T17:16:31.000Z,2,58,379,17,1,22,350,350,NO
21628,2007,2019-04-03T17:16:31.000Z,2,71,379,17,1,9,375,375,NO
21629,2008,2019-04-16T14:15:14.000Z,4,25,1321,29,2,3,440,220,NO
21630,2008,2019-04-05T08:58:53.000Z,4,29,1538,30,2,21,500,250,NO
21631,2008,2019-04-23T12:47:43.000Z,4,36,1171,29,2,12,750,375,NO
21632,2008,2019-04-01T17:15:12.000Z,2,37,12,12,1,24,300,300,NO
21633,2008,2019-04-04T19:10:12.000Z,7,61,1884,45,1,14,475,475,NO
21634,2008,2019-04-01T17:15:12.000Z,2,75,12,12,1,7,350,350,NO
21635,2008,2019-04-04T19:10:12.000Z,7,75,1884,45,1,4,350,350,NO
21636,2008,2019-04-05T08:58:53.000Z,4,79,1538,30,1,10,375,375,NO
21637,2009,2019-04-02T18:25:14.000Z,2,35,719,17,2,8,620,310,NO
21638,2009,2019-04-02T19:35:14.000Z,7,40,1908,42,1,17,375,375,NO
21639,2009,2019-04-05T12:00:59.000Z,4,44,1405,30,2,11,500,250,NO
21640,2009,2019-04-16T15:05:49.000Z,4,60,963,29,1,5,375,375,NO
21641,2010,2019-04-03T09:51:43.000Z,4,29,978,26,1,22,250,250,NO
21642,2010,2019-04-06T08:54:48.000Z,7,30,2215,42,2,25,600,300,NO
21643,2010,2019-04-05T14:14:57.000Z,2,60,496,12,2,31,750,375,NO
21644,2010,2019-04-25T13:33:22.000Z,7,73,2026,45,1,4,375,375,NO
21645,2010,2019-04-05T14:14:57.000Z,2,75,496,12,1,11,350,350,NO
21646,2011,2019-04-05T16:38:39.000Z,4,42,1287,30,2,9,500,250,NO
21647,2011,2019-04-01T11:57:59.000Z,2,50,257,17,1,16,250,250,NO
21648,2011,2019-04-05T18:04:15.000Z,7,57,1870,45,1,18,310,310,NO
21649,2011,2019-04-01T11:57:59.000Z,2,79,257,17,1,10,375,375,NO
21650,2012,2019-04-23T13:41:32.000Z,7,2,2033,43,1,1,1800,1800,NO
21651,2012,2019-04-16T15:47:16.000Z,4,22,1488,29,1,7,200,200,NO
21652,2012,2019-04-04T12:29:35.000Z,2,38,515,17,1,12,375,375,NO
21653,2012,2019-04-06T17:58:03.000Z,4,42,1373,30,1,23,250,250,NO
21654,2012,2019-04-22T16:09:31.000Z,4,48,1442,29,2,6,500,250,NO
21655,2012,2019-04-05T14:02:02.000Z,7,53,1874,15,1,13,300,300,NO
21656,2012,2019-04-16T15:47:16.000Z,4,78,1488,29,1,4,450,450,NO
21657,2013,2019-04-01T11:24:22.000Z,7,38,1819,42,2,18,750,375,NO
21658,2013,2019-04-18T16:09:22.000Z,4,44,1491,29,1,8,250,250,NO
21659,2013,2019-04-01T17:21:38.000Z,4,47,1495,26,1,20,300,300,NO
21660,2013,2019-04-02T17:42:09.000Z,2,51,548,17,2,32,600,300,NO
21661,2013,2019-04-22T18:22:20.000Z,7,57,1788,45,1,6,310,310,NO
21662,2014,2019-04-25T13:06:46.000Z,4,16,812,27,1,1,895,895,NO
21663,2014,2019-04-03T09:03:03.000Z,4,26,980,30,1,22,300,300,NO
21664,2014,2019-04-04T09:01:37.000Z,7,35,2072,15,2,21,620,310,NO
21665,2014,2019-04-25T13:06:46.000Z,4,40,812,27,2,11,750,375,NO
21666,2014,2019-04-05T15:37:48.000Z,2,57,341,12,1,14,310,310,NO
21667,2014,2019-04-26T09:00:27.000Z,2,60,579,16,1,3,375,375,NO
21668,2014,2019-04-25T13:06:46.000Z,4,64,812,27,1,3,80,80,NO
21669,2014,2019-04-03T09:03:03.000Z,4,76,980,30,1,6,350,350,NO
21670,2014,2019-04-05T15:37:48.000Z,2,77,341,12,1,13,300,300,NO
21671,2015,2019-04-03T16:56:04.000Z,2,37,120,12,1,23,300,300,NO
21672,2015,2019-04-04T17:06:25.000Z,7,39,2223,15,1,24,425,425,NO
21673,2015,2019-04-23T14:22:03.000Z,7,46,2209,43,1,5,250,250,NO
21674,2015,2019-04-06T12:11:57.000Z,4,48,1002,12,2,23,500,250,NO
21675,2015,2019-04-23T09:04:14.000Z,2,57,676,20,1,8,310,310,NO
21676,2015,2019-04-03T16:56:04.000Z,2,79,120,12,1,7,375,375,NO
21677,2016,2019-04-19T17:24:09.000Z,7,25,2245,45,1,4,220,220,NO
21678,2016,2019-04-04T14:05:55.000Z,4,41,1553,12,1,13,425,425,NO
21679,2016,2019-04-02T15:05:51.000Z,2,43,229,12,2,22,600,300,NO
21680,2016,2019-04-26T15:23:30.000Z,4,49,1357,29,2,5,600,300,NO
21681,2016,2019-04-02T13:25:02.000Z,7,57,1912,42,1,14,310,310,NO
21682,2017,2019-04-02T12:53:16.000Z,7,22,1924,45,2,19,400,200,NO
21683,2017,2019-04-26T17:49:28.000Z,7,25,2119,45,2,4,440,220,NO
21684,2017,2019-04-06T07:46:56.000Z,4,27,1373,26,2,20,700,350,NO
21685,2017,2019-04-05T13:59:54.000Z,2,29,493,17,2,26,500,250,NO
21686,2018,2019-04-06T07:11:29.000Z,4,25,861,12,2,19,440,220,NO
21687,2018,2019-04-18T14:30:26.000Z,7,36,2137,45,2,7,750,375,NO
21688,2018,2019-04-04T15:36:30.000Z,2,42,539,12,2,11,500,250,NO
21689,2018,2019-04-03T14:57:23.000Z,7,52,1789,42,1,31,250,250,NO
21690,2018,2019-04-17T11:39:10.000Z,4,60,943,27,1,7,375,375,NO
21691,2019,2019-04-29T19:54:46.000Z,2,22,14,16,2,7,400,200,NO
21692,2019,2019-04-04T11:59:26.000Z,4,29,1071,30,1,11,250,250,NO
21693,2019,2019-04-05T13:56:39.000Z,2,41,239,12,2,17,850,425,NO
21694,2019,2019-04-03T11:11:00.000Z,7,57,2064,42,2,16,620,310,NO
21695,2020,2019-04-06T08:52:44.000Z,7,35,2085,42,1,23,310,310,NO
21696,2020,2019-04-02T07:35:10.000Z,4,53,1230,12,1,11,300,300,NO
21697,2020,2019-04-04T11:06:08.000Z,2,60,448,12,2,15,750,375,NO
21698,2020,2019-04-23T18:58:48.000Z,7,79,2075,45,1,4,375,375,NO
21699,2021,2019-04-03T07:01:59.000Z,4,33,1038,26,1,13,350,350,NO
21700,2021,2019-04-04T11:22:35.000Z,7,44,2004,42,2,24,500,250,NO
21701,2021,2019-04-02T13:40:55.000Z,2,53,434,12,2,32,600,300,NO
21702,2022,2019-04-04T18:28:56.000Z,7,26,1863,42,1,22,300,300,NO
21703,2022,2019-04-25T16:49:17.000Z,7,33,1753,45,2,6,700,350,NO
21704,2022,2019-04-01T15:52:23.000Z,4,39,1491,12,2,22,850,425,NO
21705,2022,2019-04-05T15:52:59.000Z,2,47,278,17,1,15,300,300,NO
21706,2022,2019-04-01T15:52:23.000Z,4,69,1491,12,1,10,325,325,NO
21707,2022,2019-04-05T15:52:59.000Z,2,79,278,17,1,9,375,375,NO
21708,2023,2019-04-22T15:46:02.000Z,7,16,2021,43,1,1,895,895,NO
21709,2023,2019-04-23T17:05:00.000Z,4,23,823,27,2,7,500,250,NO
21710,2023,2019-04-25T08:18:07.000Z,2,38,612,14,2,8,750,375,NO
21711,2023,2019-04-02T09:18:46.000Z,4,43,1634,26,1,8,300,300,NO
21712,2023,2019-04-03T12:52:36.000Z,7,48,1967,45,2,17,500,250,NO
21713,2023,2019-04-03T14:00:27.000Z,2,55,667,12,1,29,400,400,NO
21714,2023,2019-04-22T15:46:02.000Z,7,69,2021,43,1,6,325,325,NO
21715,2023,2019-04-23T17:05:00.000Z,4,71,823,27,1,1,375,375,NO
21716,2023,2019-04-03T12:52:36.000Z,7,74,1967,45,1,8,350,350,NO
21717,2024,2019-04-01T18:45:11.000Z,2,38,414,12,2,26,750,375,NO
21718,2024,2019-04-05T08:29:08.000Z,7,47,1937,42,1,15,300,300,NO
21719,2024,2019-04-25T17:54:22.000Z,2,58,2,16,2,14,700,350,NO
21720,2024,2019-04-04T17:07:32.000Z,4,59,1325,26,2,18,900,450,NO
21721,2024,2019-04-04T17:07:32.000Z,4,78,1325,26,1,5,450,450,NO
21722,2025,2019-04-26T14:00:49.000Z,4,1,812,27,1,1,1800,1800,NO
21723,2025,2019-04-05T08:28:19.000Z,7,26,2201,42,1,22,300,300,NO
21724,2025,2019-04-02T19:45:11.000Z,2,49,35,12,2,16,600,300,NO
21725,2025,2019-04-26T14:00:49.000Z,4,52,812,27,2,5,500,250,NO
21726,2025,2019-04-04T11:01:32.000Z,4,86,1647,26,2,16,600,300,NO
21727,2026,2019-04-03T18:18:37.000Z,2,31,83,17,2,18,440,220,NO
21728,2026,2019-04-03T16:38:00.000Z,4,37,893,12,1,15,300,300,NO
21729,2026,2019-04-18T16:35:44.000Z,7,41,1760,45,2,5,850,425,NO
21730,2026,2019-04-04T19:05:28.000Z,7,51,2066,15,1,16,300,300,NO
21731,2026,2019-04-22T12:39:44.000Z,4,57,1596,29,2,10,620,310,NO
21732,2026,2019-04-18T16:35:44.000Z,7,74,1760,45,1,3,350,350,NO
21733,2027,2019-04-01T14:13:11.000Z,7,26,1746,15,2,20,600,300,NO
21734,2027,2019-04-04T17:17:16.000Z,4,45,1359,12,1,24,300,300,NO
21735,2027,2019-04-02T17:17:00.000Z,2,53,711,12,2,32,600,300,NO
21736,2027,2019-04-02T17:17:00.000Z,2,70,711,12,1,7,325,325,NO
21737,2028,2019-04-23T11:59:29.000Z,4,28,1550,27,1,5,200,200,NO
21738,2028,2019-04-06T12:39:35.000Z,4,29,1172,26,1,28,250,250,NO
21739,2028,2019-04-16T17:59:18.000Z,4,30,1700,29,1,5,300,300,NO
21740,2028,2019-04-05T14:01:39.000Z,7,44,1830,42,1,19,250,250,NO
21741,2028,2019-04-01T18:39:42.000Z,2,61,753,12,1,15,475,475,NO
21742,2028,2019-04-01T18:39:42.000Z,2,78,753,12,1,8,450,450,NO
21743,2028,2019-04-24T17:16:05.000Z,7,86,2072,43,2,15,600,300,NO
21744,2029,2019-04-02T18:22:30.000Z,4,31,1045,30,1,16,220,220,NO
21745,2029,2019-04-23T15:59:26.000Z,7,35,2099,45,1,4,310,310,NO
21746,2029,2019-04-03T10:00:05.000Z,7,40,2101,15,1,13,375,375,NO
21747,2029,2019-04-01T15:33:24.000Z,2,57,647,12,1,14,310,310,NO
21748,2029,2019-04-23T15:59:26.000Z,7,70,2099,45,1,7,325,325,NO
21749,2030,2019-04-03T15:12:13.000Z,2,28,727,17,2,14,400,200,NO
21750,2030,2019-04-03T15:55:15.000Z,7,34,2170,15,1,12,245,245,NO
21751,2030,2019-04-06T07:28:29.000Z,4,42,1558,12,2,23,500,250,NO
21752,2031,2019-04-01T13:38:09.000Z,7,27,2005,45,1,16,350,350,NO
21753,2031,2019-04-03T19:51:07.000Z,2,40,769,12,1,19,375,375,NO
21754,2031,2019-04-05T09:26:10.000Z,4,40,981,12,1,12,375,375,NO
21755,2031,2019-04-03T19:51:07.000Z,2,72,769,12,1,9,325,325,NO
21756,2031,2019-04-05T09:26:10.000Z,4,79,981,12,1,10,375,375,NO
21757,2032,2019-04-03T15:28:42.000Z,4,31,1203,12,2,15,440,220,NO
21758,2032,2019-04-18T17:11:57.000Z,7,36,1915,43,1,7,375,375,NO
21759,2032,2019-04-01T19:43:29.000Z,2,54,399,17,1,27,250,250,NO
21760,2032,2019-04-01T19:34:39.000Z,7,61,2049,15,2,20,950,475,NO
21761,2033,2019-04-05T18:41:18.000Z,7,25,1751,15,2,29,440,220,NO
21762,2033,2019-04-01T17:44:56.000Z,4,26,802,26,2,16,600,300,NO
21763,2033,2019-04-04T15:24:04.000Z,2,47,446,12,2,21,600,300,NO
21764,2033,2019-04-26T09:07:55.000Z,2,59,408,20,1,3,450,450,NO
21765,2033,2019-04-04T15:24:04.000Z,2,78,446,12,1,4,450,450,NO
21766,2033,2019-04-26T09:07:55.000Z,2,78,408,20,1,5,450,450,NO
21767,2034,2019-04-24T19:10:06.000Z,7,14,2236,43,1,1,895,895,NO
21768,2034,2019-04-03T13:58:14.000Z,2,45,404,17,1,16,300,300,NO
21769,2034,2019-04-02T12:54:07.000Z,4,58,848,12,1,13,350,350,NO
21770,2034,2019-04-03T19:56:45.000Z,7,58,1883,45,1,12,350,350,NO
21771,2034,2019-04-23T08:05:34.000Z,2,60,272,16,2,14,750,375,NO
21772,2034,2019-04-19T19:56:20.000Z,7,61,2197,43,2,4,950,475,NO
21773,2034,2019-04-02T12:54:07.000Z,4,77,848,12,1,6,300,300,NO
21774,2035,2019-04-04T11:31:06.000Z,7,29,2091,42,2,31,500,250,NO
21775,2035,2019-04-01T16:47:51.000Z,2,38,73,17,1,26,375,375,NO
21776,2035,2019-04-06T07:20:39.000Z,4,46,1392,30,2,17,500,250,NO
21777,2035,2019-04-23T15:37:26.000Z,4,46,1585,29,2,4,500,250,NO
21778,2036,2019-04-05T17:06:25.000Z,7,38,1866,15,1,17,375,375,NO
21779,2036,2019-04-06T16:07:30.000Z,4,50,1497,30,2,23,500,250,NO
21780,2036,2019-04-02T11:55:31.000Z,2,53,620,17,1,32,300,300,NO
21781,2036,2019-04-25T12:25:24.000Z,7,9,1777,43,1,1,2250,2250,NO
21782,2037,2019-04-02T14:51:11.000Z,2,36,146,17,1,23,375,375,NO
21783,2037,2019-04-06T17:27:22.000Z,4,46,1724,12,2,17,500,250,NO
21784,2037,2019-04-01T17:06:02.000Z,7,52,2103,15,2,11,500,250,NO
21785,2037,2019-04-15T16:23:00.000Z,7,52,1859,43,1,2,250,250,NO
21786,2037,2019-04-25T19:53:28.000Z,7,72,1975,45,2,6,650,325,YES
21787,2037,2019-04-15T16:23:00.000Z,7,74,1859,43,1,2,350,350,NO
21788,2037,2019-04-01T17:06:02.000Z,7,78,2103,15,1,7,450,450,NO
21789,2037,2019-04-25T19:53:28.000Z,7,86,1975,45,2,7,420,210,YES
21790,2038,2019-04-02T18:42:12.000Z,2,23,4,17,1,30,250,250,NO
21791,2038,2019-04-05T07:00:10.000Z,4,26,1722,30,2,16,600,300,NO
21792,2038,2019-04-18T12:55:28.000Z,4,45,1248,27,1,7,300,300,NO
21793,2038,2019-04-06T19:49:45.000Z,7,59,1908,15,2,18,900,450,NO
21794,2038,2019-04-19T16:27:11.000Z,7,59,2233,43,2,5,900,450,NO
21795,2039,2019-04-04T14:37:19.000Z,4,42,1578,12,1,22,250,250,NO
21796,2039,2019-04-05T13:38:46.000Z,7,57,2165,15,1,18,310,310,NO
21797,2039,2019-04-01T19:08:56.000Z,2,60,547,17,1,21,375,375,NO
21798,2039,2019-04-29T18:34:34.000Z,2,61,321,20,1,11,475,475,NO
21799,2039,2019-04-29T18:34:34.000Z,2,77,321,20,1,4,300,300,NO
21800,2040,2019-04-05T12:32:43.000Z,2,23,555,17,2,19,500,250,NO
21801,2040,2019-04-06T08:11:57.000Z,7,33,1776,15,1,15,350,350,NO
21802,2040,2019-04-18T12:25:47.000Z,7,40,2154,43,1,6,375,375,NO
21803,2040,2019-04-06T15:15:12.000Z,4,43,1539,12,2,12,600,300,NO
21804,2040,2019-04-06T15:15:12.000Z,4,71,1539,12,1,7,375,375,NO
21805,2041,2019-04-02T12:54:03.000Z,2,23,264,12,2,30,500,250,NO
21806,2041,2019-04-05T14:44:36.000Z,4,34,1257,26,1,11,245,245,NO
21807,2041,2019-04-22T07:26:18.000Z,2,44,277,20,2,11,500,250,NO
21808,2041,2019-04-01T13:19:09.000Z,7,55,1842,15,1,14,400,400,NO
21809,2041,2019-04-01T13:19:09.000Z,7,75,1842,15,1,5,350,350,NO
